2021-03-26_19-46-48_EXACT_IFTY1_wrn-28-10-drop_HRZ0_RND1_NAS0_Eps20
1: acc=50.48% acc_corr=52.60% avg#q_ae=2.06 med#q=2.0, avg_margin=0.50, buff=19194, (n_ex=9597, eps=20.000, 4.50s)
823: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.29s)
824: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.29s)
825: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.30s)
826: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.31s)
827: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.32s)
828: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.32s)
829: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.33s)
830: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.34s)
831: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.35s)
832: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.35s)
833: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.36s)
834: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.37s)
835: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.38s)
836: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.38s)
837: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.39s)
838: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.40s)
839: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.41s)
840: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.41s)
841: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.42s)
842: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.43s)
843: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.44s)
844: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.44s)
845: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.45s)
846: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.46s)
847: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.47s)
848: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.47s)
849: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.48s)
850: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.49s)
851: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.50s)
852: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.51s)
853: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.52s)
854: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.52s)
855: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.53s)
856: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.54s)
857: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.55s)
858: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.55s)
859: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.56s)
860: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.57s)
861: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.58s)
862: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.58s)
863: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.59s)
864: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.60s)
865: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.61s)
866: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.61s)
867: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.62s)
868: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.63s)
869: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.64s)
870: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.64s)
871: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.65s)
872: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.66s)
873: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.67s)
874: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.67s)
875: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.68s)
876: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.69s)
877: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.70s)
878: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.70s)
879: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.71s)
880: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.72s)
881: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.73s)
882: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.73s)
883: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.74s)
884: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.75s)
885: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.76s)
886: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.76s)
887: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.77s)
888: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.78s)
889: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.79s)
890: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.79s)
891: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.80s)
892: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.81s)
893: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.82s)
894: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.83s)
895: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.83s)
896: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.84s)
897: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.85s)
898: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.86s)
899: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.86s)
900: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.87s)
901: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.88s)
902: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.89s)
903: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.90s)
904: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.90s)
905: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.91s)
906: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.92s)
907: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.93s)
908: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.93s)
909: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.94s)
910: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.95s)
911: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.96s)
912: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.96s)
913: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.97s)
914: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.98s)
915: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.99s)
916: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 174.99s)
917: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.00s)
918: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.01s)
919: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.02s)
920: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.02s)
921: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.03s)
922: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.04s)
923: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.05s)
924: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.05s)
925: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.06s)
926: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.07s)
927: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.08s)
928: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.08s)
929: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.09s)
930: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.10s)
931: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.10s)
932: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.11s)
933: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.12s)
934: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.13s)
935: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.13s)
936: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.14s)
937: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.15s)
938: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.16s)
939: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.16s)
940: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.17s)
941: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.18s)
942: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.19s)
943: acc=0.06% acc_corr=0.06% avg#q_ae=26.33 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.19s)
944: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.20s)
945: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.21s)
946: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.22s)
947: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.23s)
948: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.23s)
949: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.24s)
950: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.25s)
951: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.25s)
952: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.26s)
953: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.27s)
954: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.28s)
955: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.29s)
956: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.29s)
957: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.30s)
958: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.31s)
959: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.32s)
960: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.32s)
961: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.33s)
962: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.34s)
963: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.34s)
964: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.35s)
965: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.36s)
966: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.37s)
967: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.37s)
968: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.38s)
969: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.39s)
970: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.39s)
971: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.40s)
972: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.41s)
973: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.42s)
974: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.42s)
975: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.43s)
976: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.44s)
977: acc=0.05% acc_corr=0.05% avg#q_ae=26.42 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.45s)
978: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.45s)
979: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.46s)
980: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.47s)
981: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.47s)
982: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.48s)
983: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.48s)
984: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.49s)
985: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.50s)
986: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.50s)
987: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.51s)
988: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.51s)
989: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.52s)
990: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.52s)
991: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.53s)
992: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.53s)
993: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.54s)
994: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.55s)
995: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.55s)
996: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.56s)
997: acc=0.04% acc_corr=0.04% avg#q_ae=26.52 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 175.56s)
