

All hps: 2021-03-10 10:30:51 model=wrn-28-10-drop dataset=cifar10 attack=square_linf n_ex=10000 eps=12.0 p=0.05 n_iter=10000
Clean accuracy: 95.97%
2021-03-10_10-31-12_EXACT_IFTY1_wrn-28-10-drop_HRZ0_RND1__Eps12
1: acc=76.19% acc_corr=79.39% avg#q_ae=2.08 med#q=2.0, avg_margin=4.94, buff=19194, (n_ex=9597, eps=12.000, 7.05s)
4368: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 933.95s)
4369: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 933.96s)
4370: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 933.97s)
4371: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 933.98s)
4372: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 933.99s)
4373: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.00s)
4374: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.01s)
4375: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.02s)
4376: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.03s)
4377: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.04s)
4378: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.06s)
4379: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.07s)
4380: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.08s)
4381: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.09s)
4382: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.10s)
4383: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.11s)
4384: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.12s)
4385: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.13s)
4386: acc=0.08% acc_corr=0.08% avg#q_ae=125.29 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.14s)
4387: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.15s)
4388: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.16s)
4389: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.17s)
4390: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.18s)
4391: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.19s)
4392: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.20s)
4393: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.21s)
4394: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.22s)
4395: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.23s)
4396: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.24s)
4397: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.25s)
4398: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.27s)
4399: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.28s)
4400: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.29s)
4401: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.30s)
4402: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.31s)
4403: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.32s)
4404: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.33s)
4405: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.34s)
4406: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.35s)
4407: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.36s)
4408: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.37s)
4409: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.38s)
4410: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.39s)
4411: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.40s)
4412: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.41s)
4413: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.42s)
4414: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.43s)
4415: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.44s)
4416: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.45s)
4417: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.46s)
4418: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.47s)
4419: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.48s)
4420: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.49s)
4421: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.50s)
4422: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.51s)
4423: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.52s)
4424: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.53s)
4425: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.54s)
4426: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.55s)
4427: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.56s)
4428: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.57s)
4429: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.58s)
4430: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.59s)
4431: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.60s)
4432: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.61s)
4433: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.62s)
4434: acc=0.07% acc_corr=0.07% avg#q_ae=125.73 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.63s)
4435: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.65s)
4436: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.65s)
4437: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.66s)
4438: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.67s)
4439: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.68s)
4440: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.69s)
4441: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.69s)
4442: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.70s)
4443: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.71s)
4444: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.72s)
4445: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.73s)
4446: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.74s)
4447: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.74s)
4448: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.75s)
4449: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.76s)
4450: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.77s)
4451: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.78s)
4452: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.79s)
4453: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.79s)
4454: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.80s)
4455: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.81s)
4456: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.82s)
4457: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.83s)
4458: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.84s)
4459: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.84s)
4460: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.85s)
4461: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.86s)
4462: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.87s)
4463: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.88s)
4464: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.89s)
4465: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.89s)
4466: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.90s)
4467: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.91s)
4468: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.92s)
4469: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.93s)
4470: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.93s)
4471: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.94s)
4472: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.95s)
4473: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.96s)
4474: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.97s)
4475: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.98s)
4476: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.98s)
4477: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 934.99s)
4478: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.00s)
4479: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.01s)
4480: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.02s)
4481: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.03s)
4482: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.03s)
4483: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.04s)
4484: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.05s)
4485: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.06s)
4486: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.07s)
4487: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.08s)
4488: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.08s)
4489: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.09s)
4490: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.10s)
4491: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.11s)
4492: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.12s)
4493: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.12s)
4494: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.13s)
4495: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.14s)
4496: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.15s)
4497: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.16s)
4498: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.17s)
4499: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.17s)
4500: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.18s)
4501: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.19s)
4502: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.20s)
4503: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.21s)
4504: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.22s)
4505: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.22s)
4506: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.23s)
4507: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.24s)
4508: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.25s)
4509: acc=0.06% acc_corr=0.06% avg#q_ae=126.18 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.26s)
4510: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.27s)
4511: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.27s)
4512: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.28s)
4513: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.29s)
4514: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.30s)
4515: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.31s)
4516: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.31s)
4517: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.32s)
4518: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.33s)
4519: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.34s)
4520: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.34s)
4521: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.35s)
4522: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.36s)
4523: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.37s)
4524: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.37s)
4525: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.38s)
4526: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.39s)
4527: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.40s)
4528: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.40s)
4529: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.41s)
4530: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.42s)
4531: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.43s)
4532: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.44s)
4533: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.44s)
4534: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.45s)
4535: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.46s)
4536: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.47s)
4537: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.47s)
4538: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.48s)
4539: acc=0.05% acc_corr=0.05% avg#q_ae=126.64 med#q=37.0, avg_margin=-1.48, buff=19194, (n_ex=9597, eps=12.000, 935.49s)
