

All hps: 2021-03-10 16:21:33 model=wrn-28-10-drop dataset=cifar10 attack=square_l2 n_ex=10000 eps=765.0 p=0.05 n_iter=10000
Clean accuracy: 95.97%
Initial square side=6 for bumps
2021-03-10_16-21-56_EXACT_IFTY0_wrn-28-10-drop_HRZ0_RND1__Eps765
1: acc=78.89% acc_corr=82.20% avg#q_ae=2.16 med#q=2.0, avg_margin=5.51, buff=19194, (n_ex=9597, eps=765.000, 10.67s)
4313: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.63s)
4314: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.64s)
4315: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.64s)
4316: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.65s)
4317: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.66s)
4318: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.66s)
4319: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.67s)
4320: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.68s)
4321: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.68s)
4322: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.69s)
4323: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.69s)
4324: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.70s)
4325: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.71s)
4326: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.71s)
4327: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.72s)
4328: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.73s)
4329: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.73s)
4330: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.74s)
4331: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.74s)
4332: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.75s)
4333: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.76s)
4334: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.76s)
4335: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.77s)
4336: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.77s)
4337: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.78s)
4338: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.79s)
4339: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.79s)
4340: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.80s)
4341: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.80s)
4342: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.81s)
4343: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.81s)
4344: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.82s)
4345: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.83s)
4346: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.83s)
4347: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.84s)
4348: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.85s)
4349: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.85s)
4350: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.86s)
4351: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.87s)
4352: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.87s)
4353: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.88s)
4354: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.88s)
4355: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.89s)
4356: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.90s)
4357: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.90s)
4358: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.91s)
4359: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.91s)
4360: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.92s)
4361: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.92s)
4362: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.93s)
4363: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.94s)
4364: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.94s)
4365: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.95s)
4366: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.95s)
4367: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.96s)
4368: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.96s)
4369: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.97s)
4370: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.97s)
4371: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.98s)
4372: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.98s)
4373: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1033.99s)
4374: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.00s)
4375: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.00s)
4376: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.01s)
4377: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.01s)
4378: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.02s)
4379: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.02s)
4380: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.03s)
4381: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.03s)
4382: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.04s)
4383: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.04s)
4384: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.05s)
4385: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.05s)
4386: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.06s)
4387: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.06s)
4388: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.07s)
4389: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.07s)
4390: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.08s)
4391: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.09s)
4392: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.09s)
4393: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.10s)
4394: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.10s)
4395: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.11s)
4396: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.11s)
4397: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.12s)
4398: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.12s)
4399: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.13s)
4400: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.14s)
4401: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.14s)
4402: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.15s)
4403: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.16s)
4404: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.16s)
4405: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.17s)
4406: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.17s)
4407: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.18s)
4408: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.19s)
4409: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.19s)
4410: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.20s)
4411: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.20s)
4412: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.21s)
4413: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.21s)
4414: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.22s)
4415: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.23s)
4416: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.23s)
4417: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.24s)
4418: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.25s)
4419: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.25s)
4420: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.26s)
4421: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.27s)
4422: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.27s)
4423: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.28s)
4424: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.28s)
4425: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.29s)
4426: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.29s)
4427: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.30s)
4428: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.31s)
4429: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.31s)
4430: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.32s)
4431: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.32s)
4432: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.33s)
4433: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.34s)
4434: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.34s)
4435: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.35s)
4436: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.35s)
4437: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.36s)
4438: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.36s)
4439: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.37s)
4440: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.38s)
4441: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.38s)
4442: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.39s)
4443: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.39s)
4444: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.40s)
4445: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.40s)
4446: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.41s)
4447: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.41s)
4448: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.42s)
4449: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.42s)
4450: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.43s)
4451: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.44s)
4452: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.44s)
4453: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.45s)
4454: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.45s)
4455: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.46s)
4456: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.46s)
4457: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.47s)
4458: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.47s)
4459: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.48s)
4460: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.48s)
4461: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.49s)
4462: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.49s)
4463: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.50s)
4464: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.50s)
4465: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.51s)
4466: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.52s)
4467: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.52s)
4468: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.53s)
4469: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.53s)
4470: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.54s)
4471: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.54s)
4472: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.55s)
4473: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.55s)
4474: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.56s)
4475: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.56s)
4476: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.57s)
4477: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.58s)
4478: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.58s)
4479: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.59s)
4480: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.59s)
4481: acc=0.01% acc_corr=0.01% avg#q_ae=69.12 med#q=22.0, avg_margin=-1.38, buff=19194, (n_ex=9597, eps=765.000, 1034.60s)
