

All hps: 2021-03-09 23:29:41 model=wrn-28-10-drop dataset=cifar10 attack=square_l2 n_ex=10000 eps=1275.0 p=0.05 n_iter=10000
Clean accuracy: 95.97%
Initial square side=6 for bumps
2021-03-09_23-30-02_EXACT_IFTY0_wrn-28-10-drop_HRZ0_RND1__Eps1275
1: acc=52.73% acc_corr=54.94% avg#q_ae=2.10 med#q=2.0, avg_margin=1.32, buff=19194, (n_ex=9597, eps=1275.000, 4.83s)
896: acc=0.03% acc_corr=0.03% avg#q_ae=17.06 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.92s)
897: acc=0.03% acc_corr=0.03% avg#q_ae=17.06 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.93s)
898: acc=0.03% acc_corr=0.03% avg#q_ae=17.06 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.93s)
899: acc=0.03% acc_corr=0.03% avg#q_ae=17.06 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.94s)
900: acc=0.03% acc_corr=0.03% avg#q_ae=17.06 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.95s)
901: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.95s)
902: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.96s)
903: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.96s)
904: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.97s)
905: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.97s)
906: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.98s)
907: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.98s)
908: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 109.99s)
909: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.00s)
910: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.00s)
911: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.01s)
912: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.01s)
913: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.02s)
914: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.03s)
915: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.03s)
916: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.04s)
917: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.04s)
918: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.05s)
919: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.06s)
920: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.06s)
921: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.07s)
922: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.08s)
923: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.08s)
924: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.09s)
925: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.10s)
926: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.10s)
927: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.11s)
928: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.11s)
929: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.12s)
930: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.13s)
931: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.13s)
932: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.14s)
933: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.15s)
934: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 110.15s)
935: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.16s)
936: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.17s)
937: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.17s)
938: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.18s)
939: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.18s)
940: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.19s)
941: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.20s)
942: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.20s)
943: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.21s)
944: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.21s)
945: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.22s)
946: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.23s)
947: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.23s)
948: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.24s)
949: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.24s)
950: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.25s)
951: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.25s)
952: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.26s)
953: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.27s)
954: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.27s)
955: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.28s)
956: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.28s)
957: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.29s)
958: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.29s)
959: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.30s)
960: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.30s)
961: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.31s)
962: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.32s)
963: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.32s)
964: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.33s)
965: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.33s)
966: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.34s)
967: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.34s)
968: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.35s)
969: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.36s)
970: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.36s)
971: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.37s)
972: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.37s)
973: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.38s)
974: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.38s)
975: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.39s)
976: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.40s)
977: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.40s)
978: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.41s)
979: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.41s)
980: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.42s)
981: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.42s)
982: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.43s)
983: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.44s)
984: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.44s)
985: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.45s)
986: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.45s)
987: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.46s)
988: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.47s)
989: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.47s)
990: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.48s)
991: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.48s)
992: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.49s)
993: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.49s)
994: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.50s)
995: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.50s)
996: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.51s)
997: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.52s)
998: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.52s)
999: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.53s)
1000: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.53s)
1001: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.54s)
1002: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.55s)
1003: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.55s)
1004: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.56s)
1005: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.57s)
1006: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.57s)
1007: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.58s)
1008: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.58s)
1009: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.59s)
1010: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.60s)
1011: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.60s)
1012: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.61s)
1013: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.61s)
1014: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.62s)
1015: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.63s)
1016: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.63s)
1017: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.64s)
1018: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.64s)
1019: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.65s)
1020: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.66s)
1021: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.66s)
1022: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.67s)
1023: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.67s)
1024: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.68s)
1025: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.68s)
1026: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.69s)
1027: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.70s)
1028: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.70s)
1029: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.71s)
1030: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.71s)
1031: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.72s)
1032: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.72s)
1033: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.73s)
1034: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.73s)
1035: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.74s)
1036: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.75s)
1037: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.75s)
1038: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.76s)
1039: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.76s)
1040: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.77s)
1041: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.77s)
1042: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.78s)
1043: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.79s)
1044: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.79s)
1045: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.80s)
1046: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.80s)
1047: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.81s)
1048: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.82s)
1049: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.82s)
1050: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.83s)
1051: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.83s)
1052: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.84s)
1053: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.84s)
1054: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.85s)
1055: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.86s)
1056: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.86s)
1057: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.87s)
1058: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.87s)
1059: acc=0.02% acc_corr=0.02% avg#q_ae=17.15 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.88s)
1060: acc=0.01% acc_corr=0.01% avg#q_ae=17.26 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.88s)
1061: acc=0.01% acc_corr=0.01% avg#q_ae=17.26 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.89s)
1062: acc=0.01% acc_corr=0.01% avg#q_ae=17.26 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.89s)
1063: acc=0.01% acc_corr=0.01% avg#q_ae=17.26 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.90s)
1064: acc=0.01% acc_corr=0.01% avg#q_ae=17.26 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.90s)
1065: acc=0.01% acc_corr=0.01% avg#q_ae=17.26 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.91s)
1066: acc=0.01% acc_corr=0.01% avg#q_ae=17.26 med#q=4.0, avg_margin=-2.61, buff=19194, (n_ex=9597, eps=1275.000, 110.92s)
