2021-03-26_19-47-12_EXACT_IFTY0_wrn-28-10-drop_HRZ0_RND1_NAS0_Eps2
1: acc=88.08% acc_corr=91.78% avg#q_ae=2.19 med#q=2.0, avg_margin=7.23, buff=19194, (n_ex=9597, eps=2.000, 7.38s)
4657: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.48s)
4658: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.53s)
4659: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.57s)
4660: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.62s)
4661: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.66s)
4662: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.71s)
4663: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.75s)
4664: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.80s)
4665: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.84s)
4666: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.89s)
4667: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.93s)
4668: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1361.99s)
4669: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.03s)
4670: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.08s)
4671: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.12s)
4672: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.17s)
4673: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.21s)
4674: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.25s)
4675: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.30s)
4676: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.34s)
4677: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.39s)
4678: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.43s)
4679: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.48s)
4680: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.52s)
4681: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.57s)
4682: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.61s)
4683: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.66s)
4684: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.70s)
4685: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.75s)
4686: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.79s)
4687: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.84s)
4688: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.88s)
4689: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.93s)
4690: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1362.97s)
4691: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.02s)
4692: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.07s)
4693: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.11s)
4694: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.16s)
4695: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.20s)
4696: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.25s)
4697: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.29s)
4698: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.34s)
4699: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.38s)
4700: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.43s)
4701: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.48s)
4702: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.52s)
4703: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.57s)
4704: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.62s)
4705: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.66s)
4706: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.71s)
4707: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.75s)
4708: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.80s)
4709: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.85s)
4710: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.89s)
4711: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.94s)
4712: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1363.98s)
4713: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.03s)
4714: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.08s)
4715: acc=0.42% acc_corr=0.44% avg#q_ae=180.11 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.12s)
4716: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.17s)
4717: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.20s)
4718: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.22s)
4719: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.25s)
4720: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.28s)
4721: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.31s)
4722: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.34s)
4723: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.37s)
4724: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.39s)
4725: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.42s)
4726: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.45s)
4727: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.48s)
4728: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.51s)
4729: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.53s)
4730: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.56s)
4731: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.59s)
4732: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.62s)
4733: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.64s)
4734: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.67s)
4735: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.70s)
4736: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.72s)
4737: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.75s)
4738: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.78s)
4739: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.81s)
4740: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.83s)
4741: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.86s)
4742: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.89s)
4743: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.91s)
4744: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.94s)
4745: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1364.97s)
4746: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.00s)
4747: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.02s)
4748: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.05s)
4749: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.08s)
4750: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.10s)
4751: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.13s)
4752: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.16s)
4753: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.18s)
4754: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.21s)
4755: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.24s)
4756: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.27s)
4757: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.29s)
4758: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.32s)
4759: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.35s)
4760: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.37s)
4761: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.40s)
4762: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.43s)
4763: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.46s)
4764: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.48s)
4765: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.51s)
4766: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.54s)
4767: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.57s)
4768: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.59s)
4769: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.62s)
4770: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.65s)
4771: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.68s)
4772: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.70s)
4773: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.73s)
4774: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.76s)
4775: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.78s)
4776: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.81s)
4777: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.84s)
4778: acc=0.41% acc_corr=0.43% avg#q_ae=180.59 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.86s)
4779: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.89s)
4780: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.92s)
4781: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.94s)
4782: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1365.97s)
4783: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.00s)
4784: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.02s)
4785: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.05s)
4786: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.08s)
4787: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.10s)
4788: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.13s)
4789: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.16s)
4790: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.18s)
4791: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.21s)
4792: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.24s)
4793: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.27s)
4794: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.29s)
4795: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.32s)
4796: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.35s)
4797: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.37s)
4798: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.40s)
4799: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.43s)
4800: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.45s)
4801: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.48s)
4802: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.51s)
4803: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.53s)
4804: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.56s)
4805: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.59s)
4806: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.61s)
4807: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.64s)
4808: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.67s)
4809: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.70s)
4810: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.73s)
4811: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.75s)
4812: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.78s)
4813: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.81s)
4814: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.84s)
4815: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.86s)
4816: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.89s)
4817: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.92s)
4818: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.95s)
4819: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1366.98s)
4820: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1367.01s)
4821: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1367.04s)
4822: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1367.06s)
4823: acc=0.40% acc_corr=0.42% avg#q_ae=181.07 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1367.09s)
4824: acc=0.39% acc_corr=0.41% avg#q_ae=181.56 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1367.12s)
4825: acc=0.39% acc_corr=0.41% avg#q_ae=181.56 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1367.15s)
4826: acc=0.39% acc_corr=0.41% avg#q_ae=181.56 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1367.18s)
4827: acc=0.39% acc_corr=0.41% avg#q_ae=181.56 med#q=53.0, avg_margin=-0.98, buff=19194, (n_ex=9597, eps=2.000, 1367.21s)
