

All hps: 2021-03-10 15:41:14 model=wrn-28-10-drop dataset=cifar10 attack=square_l2 n_ex=10000 eps=1020.0 p=0.05 n_iter=10000
Clean accuracy: 95.97%
Initial square side=6 for bumps
2021-03-10_15-41-33_EXACT_IFTY0_wrn-28-10-drop_HRZ0_RND1__Eps1020
1: acc=65.36% acc_corr=68.10% avg#q_ae=2.12 med#q=2.0, avg_margin=3.21, buff=19194, (n_ex=9597, eps=1020.000, 4.87s)
1208: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.34s)
1209: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.35s)
1210: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.36s)
1211: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.38s)
1212: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.39s)
1213: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.40s)
1214: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.41s)
1215: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.43s)
1216: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.44s)
1217: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.45s)
1218: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.46s)
1219: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.48s)
1220: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.49s)
1221: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.50s)
1222: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.52s)
1223: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.53s)
1224: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.54s)
1225: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.55s)
1226: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.57s)
1227: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.58s)
1228: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.59s)
1229: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.61s)
1230: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.62s)
1231: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.63s)
1232: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.65s)
1233: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.66s)
1234: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.68s)
1235: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.69s)
1236: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.70s)
1237: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.72s)
1238: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.73s)
1239: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.75s)
1240: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.76s)
1241: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.77s)
1242: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.79s)
1243: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.80s)
1244: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.81s)
1245: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.82s)
1246: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.83s)
1247: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.85s)
1248: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.86s)
1249: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.87s)
1250: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.88s)
1251: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.90s)
1252: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.91s)
1253: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.92s)
1254: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.93s)
1255: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.95s)
1256: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.96s)
1257: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.97s)
1258: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 436.98s)
1259: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.00s)
1260: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.01s)
1261: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.03s)
1262: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.04s)
1263: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.05s)
1264: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.07s)
1265: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.08s)
1266: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.10s)
1267: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.11s)
1268: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.13s)
1269: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.14s)
1270: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.16s)
1271: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.17s)
1272: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.18s)
1273: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.20s)
1274: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.21s)
1275: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.23s)
1276: acc=0.04% acc_corr=0.04% avg#q_ae=33.18 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.24s)
1277: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.25s)
1278: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.26s)
1279: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.27s)
1280: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.28s)
1281: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.29s)
1282: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.30s)
1283: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.31s)
1284: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.32s)
1285: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.34s)
1286: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.35s)
1287: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.36s)
1288: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.37s)
1289: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.38s)
1290: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.39s)
1291: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.40s)
1292: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.41s)
1293: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.42s)
1294: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.43s)
1295: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.44s)
1296: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.45s)
1297: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.46s)
1298: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.48s)
1299: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.49s)
1300: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.50s)
1301: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.51s)
1302: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.52s)
1303: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.54s)
1304: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.55s)
1305: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.56s)
1306: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.56s)
1307: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.57s)
1308: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.58s)
1309: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.59s)
1310: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.60s)
1311: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.61s)
1312: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.62s)
1313: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.63s)
1314: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.64s)
1315: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.65s)
1316: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.66s)
1317: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.67s)
1318: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.68s)
1319: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.69s)
1320: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.70s)
1321: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.71s)
1322: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.72s)
1323: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.73s)
1324: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.73s)
1325: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.75s)
1326: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.76s)
1327: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.77s)
1328: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.78s)
1329: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.79s)
1330: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.80s)
1331: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.81s)
1332: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.82s)
1333: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.83s)
1334: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.84s)
1335: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.85s)
1336: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.86s)
1337: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.87s)
1338: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.88s)
1339: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.89s)
1340: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.90s)
1341: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.91s)
1342: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.92s)
1343: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.93s)
1344: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.94s)
1345: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.95s)
1346: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.96s)
1347: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.97s)
1348: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.98s)
1349: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 437.99s)
1350: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.00s)
1351: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.01s)
1352: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.02s)
1353: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.03s)
1354: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.04s)
1355: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.05s)
1356: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.06s)
1357: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.07s)
1358: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.08s)
1359: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.09s)
1360: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.10s)
1361: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.11s)
1362: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.12s)
1363: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.13s)
1364: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.14s)
1365: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.16s)
1366: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.17s)
1367: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.18s)
1368: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.19s)
1369: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.20s)
1370: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.21s)
1371: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.23s)
1372: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.24s)
1373: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.25s)
1374: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.26s)
1375: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.27s)
1376: acc=0.03% acc_corr=0.03% avg#q_ae=33.31 med#q=10.0, avg_margin=-1.97, buff=19194, (n_ex=9597, eps=1020.000, 438.28s)
